735963782761959428	2016-05-26 22:40:14	Organic ag is a win for our bellies, our earth, and our local economy. https://t.co/eeBBfxxECd	0	2		0	1393	2	
733328350320545792	2016-05-19 16:07:57	Hawaii could be the first state to help farmers offset organic certification costs https://t.co/gY55qoyXvM	1	0		0	0	0	
732344531698339841	2016-05-16 22:58:37	Raise a glass to farmland conservation with us on June 21 at @Local360Seattle! https://t.co/QzOY2sb8xQ	1	2		0	1049	2	
731204594311647232	2016-05-13 19:28:55	Now that's what we call land stewardship https://t.co/0OmiWFuIQq	1	0		0	0	0	
730442877189246977	2016-05-11 17:02:07	Check out this environmental food documentary premiering at @siff later this month: https://t.co/wOxiA6OD9h	0	0		0	0	0	
730075699847913474	2016-05-10 16:43:05	Join us next weekend at The Veterans Farm at Orting! Farm tour &amp; BBQ. RSVP here: https://t.co/bAm1CPvHuZ	0	0		0	0	0	
728251634535387137	2016-05-05 15:54:54	#GiveBIG supporters, we are stunned! You helped us raise over $75,000 for farmland in less than 48 hours! THANK YOU! https://t.co/dS1asjprYZ	2	3	GiveBIG,	1	8552	3	
728004054396207104	2016-05-04 23:31:06	We are in the home stretch! Let's keep this #GiveBIG fire burnin' -- donate (or tell your friends to) thru 12am! https://t.co/FVWtB9Xdym	0	0	GiveBIG,	1	0	0	
727959695764246529	2016-05-04 20:34:50	RT @MontlakeEric: #GiveBIG Even more great non-profits! @seattletilth @WA_Toxics @SAFRescue @spl_foundation @PacSci @farmlandtrust @Forterr…	0	2	GiveBIG,	1	0	0	
727959622238117888	2016-05-04 20:34:33	RT @tmsmigun: Happy to #GiveBIG to @WorldVisionUSA @farmlandtrust , @YMCAgreaterSEA and @SeattlePacific. Thanks @SeattleFdn ! Amazing thing…	0	1	GiveBIG,	1	0	0	
727959522224930816	2016-05-04 20:34:09	@tmsmigun Thanks @tmsmigun	0	0		0	0	0	
727959235653308416	2016-05-04 20:33:01	You helped us reach our #GiveBIG goal! And because of all of your gifts, we are in the top 25 for all participating nonprofits! #blushing	0	0	GiveBIG,blushing,	2	0	0	
727932857306357760	2016-05-04 18:48:12	$39,828! Can you help us reach our #GiveBIG goal of $40k before lunch? https://t.co/FVWtB9Xdym	0	0	GiveBIG,	1	0	0	
727924498775740417	2016-05-04 18:14:59	We're less than $1,000 away from our #GiveBIG goal! We are so grateful to our supporters! Show your farmland love at https://t.co/FVWtB9Xdym	0	0	GiveBIG,	1	0	0	
727917025494884352	2016-05-04 17:45:17	$38,753! PCC Farmland Trust supporters, you are amazing! Let's make it $40k by lunchtime!	3	2		0	17036	1	
727897637681123328	2016-05-04 16:28:15	$36K with a broken website? We are in awe of our supporters. Help us get to $40K! #GiveBIG https://t.co/FVWtB9Xdym https://t.co/aCsXN9XSku	2	1	GiveBIG,	1	873	1	
727635000628117505	2016-05-03 23:04:37	There's still time to #GiveBIG for farmland! Donate at https://t.co/FVWtB9Xdym through midnight tomorrow, May 4. https://t.co/hWCE8oBb5r	1	1	GiveBIG,	1	2651	1	
727613731677425664	2016-05-03 21:40:06	@THSEA @SeattleFdn Is this official?	0	0		0	0	0	
727613635183321088	2016-05-03 21:39:43	Tired of website glitches? Still want to support farmland conservation? Give with ease at https://t.co/mjjn4Fgapd. https://t.co/00F2351EyR	1	0		0	0	0	
727592261840609280	2016-05-03 20:14:47	Our own @NataliTerreri hears from other local nonprofits participating in #GiveBIG @THSEA https://t.co/yWsiagsMdk	3	1	GiveBIG,	1	14797	1	
727556915388014592	2016-05-03 17:54:20	Baby lambs make waiting for @SeattleFdn's #GiveBIG website to load WAY easier. Thanks for your patience + support! https://t.co/RPnDGPC3AP	1	0	GiveBIG,	1	0	0	
727553221221191680	2016-05-03 17:39:39	Our supporters have already donated $15K for #GiveBIG. We are so grateful, farmland is too! https://t.co/FVWtB9Xdym https://t.co/ezhrppDWXZ	0	0	GiveBIG,	1	0	0	
727513111557627904	2016-05-03 15:00:16	#GiveBIG is here! Watch your gift grow at https://t.co/FVWtB9Xdym. Today only! https://t.co/OJwmNWwoGf	0	0	GiveBIG,	1	0	0	
726108789443715072	2016-04-29 18:00:00	Great insights on #landaccess from our friends @YoungFarmers https://t.co/DpkzubM361 https://t.co/RVqq8bF8zK	1	0	landaccess,	1	0	0	
